id,link,created,status,rocket_league_id,match_guid,title,map_code,match_type,team_size,playlist_id,duration,overtime,overtime_seconds,season,date,date_has_timezone,visibility,playlist_name,map_name,uploader.steam_id,uploader.name,uploader.profile_url,uploader.avatar,min_rank.id,min_rank.tier,min_rank.division,min_rank.name,max_rank.id,max_rank.tier,max_rank.division,max_rank.name,blue.color,blue.players,blue.stats.ball.possession_time,blue.stats.ball.time_in_side,blue.stats.core.shots,blue.stats.core.shots_against,blue.stats.core.goals,blue.stats.core.goals_against,blue.stats.core.saves,blue.stats.core.assists,blue.stats.core.score,blue.stats.core.shooting_percentage,blue.stats.boost.bpm,blue.stats.boost.bcpm,blue.stats.boost.avg_amount,blue.stats.boost.amount_collected,blue.stats.boost.amount_stolen,blue.stats.boost.amount_collected_big,blue.stats.boost.amount_stolen_big,blue.stats.boost.amount_collected_small,blue.stats.boost.amount_stolen_small,blue.stats.boost.count_collected_big,blue.stats.boost.count_stolen_big,blue.stats.boost.count_collected_small,blue.stats.boost.count_stolen_small,blue.stats.boost.amount_overfill,blue.stats.boost.amount_overfill_stolen,blue.stats.boost.amount_used_while_supersonic,blue.stats.boost.time_zero_boost,blue.stats.boost.time_full_boost,blue.stats.boost.time_boost_0_25,blue.stats.boost.time_boost_25_50,blue.stats.boost.time_boost_50_75,blue.stats.boost.time_boost_75_100,blue.stats.movement.total_distance,blue.stats.movement.time_supersonic_speed,blue.stats.movement.time_boost_speed,blue.stats.movement.time_slow_speed,blue.stats.movement.time_ground,blue.stats.movement.time_low_air,blue.stats.movement.time_high_air,blue.stats.movement.time_powerslide,blue.stats.movement.count_powerslide,blue.stats.positioning.time_defensive_third,blue.stats.positioning.time_neutral_third,blue.stats.positioning.time_offensive_third,blue.stats.positioning.time_defensive_half,blue.stats.positioning.time_offensive_half,blue.stats.positioning.time_behind_ball,blue.stats.positioning.time_infront_ball,blue.stats.demo.inflicted,blue.stats.demo.taken,orange.color,orange.players,orange.stats.ball.possession_time,orange.stats.ball.time_in_side,orange.stats.core.shots,orange.stats.core.shots_against,orange.stats.core.goals,orange.stats.core.goals_against,orange.stats.core.saves,orange.stats.core.assists,orange.stats.core.score,orange.stats.core.shooting_percentage,orange.stats.boost.bpm,orange.stats.boost.bcpm,orange.stats.boost.avg_amount,orange.stats.boost.amount_collected,orange.stats.boost.amount_stolen,orange.stats.boost.amount_collected_big,orange.stats.boost.amount_stolen_big,orange.stats.boost.amount_collected_small,orange.stats.boost.amount_stolen_small,orange.stats.boost.count_collected_big,orange.stats.boost.count_stolen_big,orange.stats.boost.count_collected_small,orange.stats.boost.count_stolen_small,orange.stats.boost.amount_overfill,orange.stats.boost.amount_overfill_stolen,orange.stats.boost.amount_used_while_supersonic,orange.stats.boost.time_zero_boost,orange.stats.boost.time_full_boost,orange.stats.boost.time_boost_0_25,orange.stats.boost.time_boost_25_50,orange.stats.boost.time_boost_50_75,orange.stats.boost.time_boost_75_100,orange.stats.movement.total_distance,orange.stats.movement.time_supersonic_speed,orange.stats.movement.time_boost_speed,orange.stats.movement.time_slow_speed,orange.stats.movement.time_ground,orange.stats.movement.time_low_air,orange.stats.movement.time_high_air,orange.stats.movement.time_powerslide,orange.stats.movement.count_powerslide,orange.stats.positioning.time_defensive_third,orange.stats.positioning.time_neutral_third,orange.stats.positioning.time_offensive_third,orange.stats.positioning.time_defensive_half,orange.stats.positioning.time_offensive_half,orange.stats.positioning.time_behind_ball,orange.stats.positioning.time_infront_ball,orange.stats.demo.inflicted,orange.stats.demo.taken
0112885e-3aa2-4848-b231-6f62e4f2b446,https://ballchasing.com/api/replays/0112885e-3aa2-4848-b231-6f62e4f2b446,2023-06-01T04:01:24.050586Z,ok,0F38044941AD3C04E49E56A434AC1EF1,0CB9E1BA11EE00301FABE18218155A90,2023-05-31.23.01 pandy Ranked Standard Loss,eurostadium_night_p,Online,3,ranked-standard,368,True,27.0,10,2023-05-31T23:01:22-05:00,True,public,Ranked Standard,Mannfield (Night),76561198863752065,pandy,https://steamcommunity.com/id/flashpandy/,https://avatars.akamai.steamstatic.com/4df7ae30b70673105c06367f9fe68e95f30f553d.jpg,grand-champion-2,20.0,4.0,Grand Champion II Division 4,grand-champion-3,21,4.0,Grand Champion III Division 4,blue,"[{'start_time': 0, 'end_time': 368.09277, 'name': 'R E D', 'id': {'platform': 'steam', 'id': '76561198082012634'}, 'car_id': 23, 'car_name': 'Octane', 'camera': {'fov': 110, 'height': 120, 'pitch': -3, 'distance': 290, 'stiffness': 0.35, 'swivel_speed': 2.5, 'transition_speed': 1}, 'steering_sensitivity': 1, 'stats': {'core': {'shots': 1, 'shots_against': 11, 'goals': 0, 'goals_against': 2, 'saves': 3, 'assists': 0, 'score': 359, 'mvp': False, 'shooting_percentage': 0}, 'boost': {'bpm': 344, 'bcpm': 336.8912, 'avg_amount': 49.94, 'amount_collected': 1999, 'amount_stolen': 159, 'amount_collected_big': 1140, 'amount_stolen_big': 0, 'amount_collected_small': 859, 'amount_stolen_small': 159, 'count_collected_big': 13, 'count_stolen_big': 0, 'count_collected_small': 73, 'count_stolen_small': 16, 'amount_overfill': 186, 'amount_overfill_stolen': 8, 'amount_used_while_supersonic': 161, 'time_zero_boost': 26.01, 'percent_zero_boost': 7.3057694, 'time_full_boost': 24.01, 'percent_full_boost': 6.7440033, 'time_boost_0_25': 105.58, 'time_boost_25_50': 98.96, 'time_boost_50_75': 69.12, 'time_boost_75_100': 85.18, 'percent_boost_0_25': 29.422585, 'percent_boost_25_50': 27.577751, 'percent_boost_50_75': 19.262068, 'percent_boost_75_100': 23.737598}, 'movement': {'avg_speed': 1422, 'total_distance': 495973, 'time_supersonic_speed': 30.37, 'time_boost_speed': 138.48, 'time_slow_speed': 196, 'time_ground': 219.67, 'time_low_air': 125.8, 'time_high_air': 19.39, 'time_powerslide': 8.88, 'count_powerslide': 86, 'avg_powerslide_duration': 0.1, 'avg_speed_percentage': 61.826088, 'percent_slow_speed': 53.72071, 'percent_boost_speed': 37.955326, 'percent_supersonic_speed': 8.323969, 'percent_ground': 60.206657, 'percent_low_air': 34.47898, 'percent_high_air': 5.3143673}, 'positioning': {'avg_distance_to_ball': 2832, 'avg_distance_to_ball_possession': 2532, 'avg_distance_to_ball_no_possession': 3037, 'avg_distance_to_mates': 3646, 'time_defensive_third': 209.67, 'time_neutral_third': 105.69, 'time_offensive_third': 49.49, 'time_defensive_half': 262.83, 'time_offensive_half': 102.02, 'time_behind_ball': 246.71, 'time_infront_ball': 118.14, 'time_most_back': 118.8, 'time_most_forward': 118.6, 'time_closest_to_ball': 101.2, 'time_farthest_from_ball': 117, 'percent_defensive_third': 57.467453, 'percent_offensive_third': 13.564478, 'percent_neutral_third': 28.96807, 'percent_defensive_half': 72.03783, 'percent_offensive_half': 27.962177, 'percent_behind_ball': 67.61957, 'percent_infront_ball': 32.38043, 'percent_most_back': 33.36891, 'percent_most_forward': 33.312737, 'percent_closest_to_ball': 28.425371, 'percent_farthest_from_ball': 32.863323}, 'demo': {'inflicted': 0, 'taken': 1}}}, {'start_time': 0, 'end_time': 368.09277, 'name': 'tr/\\sh|ord', 'id': {'platform': 'steam', 'id': '76561198142830259'}, 'rank': {'id': 'grand-champion-3', 'tier': 21, 'division': 3, 'name': 'Grand Champion III Division 3'}, 'car_id': 403, 'car_name': 'Dominus', 'camera': {'fov': 110, 'height': 100, 'pitch': -3, 'distance': 270, 'stiffness': 0.45, 'swivel_speed': 10, 'transition_speed': 1.7}, 'steering_sensitivity': 1.2, 'stats': {'core': {'shots': 2, 'shots_against': 11, 'goals': 1, 'goals_against': 2, 'saves': 0, 'assists': 0, 'score': 284, 'mvp': False, 'shooting_percentage': 50}, 'boost': {'bpm': 418, 'bcpm': 459.74948, 'avg_amount': 57.14, 'amount_collected': 2728, 'amount_stolen': 808, 'amount_collected_big': 2143, 'amount_stolen_big': 688, 'amount_collected_small': 585, 'amount_stolen_small': 120, 'count_collected_big': 31, 'count_stolen_big': 8, 'count_collected_small': 58, 'count_stolen_small': 13, 'amount_overfill': 922, 'amount_overfill_stolen': 32, 'amount_used_while_supersonic': 341, 'time_zero_boost': 12.3, 'percent_zero_boost': 3.454862, 'time_full_boost': 60.51, 'percent_full_boost': 16.996237, 'time_boost_0_25': 81.9, 'time_boost_25_50': 76.91, 'time_boost_50_75': 85.07, 'time_boost_75_100': 112.53, 'percent_boost_0_25': 22.979153, 'percent_boost_25_50': 21.57908, 'percent_boost_50_75': 23.868578, 'percent_boost_75_100': 31.573189}, 'movement': {'avg_speed': 1526, 'total_distance': 528763, 'time_supersonic_speed': 61.07, 'time_boost_speed': 139.12, 'time_slow_speed': 161, 'time_ground': 184.22, 'time_low_air': 148.63, 'time_high_air': 28.32, 'time_powerslide': 8.55, 'count_powerslide': 69, 'avg_powerslide_duration': 0.12, 'avg_speed_percentage': 66.347824, 'percent_slow_speed': 44.57488, 'percent_boost_speed': 38.517124, 'percent_supersonic_speed': 16.907999, 'percent_ground': 51.00645, 'percent_low_air': 41.152363, 'percent_high_air': 7.8411827}, 'positioning': {'avg_distance_to_ball': 3103, 'avg_distance_to_ball_possession': 2926, 'avg_distance_to_ball_no_possession': 3192, 'avg_distance_to_mates': 3813, 'time_defensive_third': 203.74, 'time_neutral_third': 107.02, 'time_offensive_third': 50.43, 'time_defensive_half': 256.96, 'time_offensive_half': 104.22, 'time_behind_ball': 240.34, 'time_infront_ball': 120.84, 'time_most_back': 125.6, 'time_most_forward': 120, 'goals_against_while_last_defender': 1, 'time_closest_to_ball': 116.2, 'time_farthest_from_ball': 140.1, 'percent_defensive_third': 56.407986, 'percent_offensive_third': 13.96218, 'percent_neutral_third': 29.629835, 'percent_defensive_half': 71.144585, 'percent_offensive_half': 28.85542, 'percent_behind_ball': 66.543, 'percent_infront_ball': 33.457005, 'percent_most_back': 35.27892, 'percent_most_forward': 33.70597, 'percent_closest_to_ball': 32.63862, 'percent_farthest_from_ball': 39.351727}, 'demo': {'inflicted': 3, 'taken': 2}}}, {'start_time': 0, 'end_time': 368.09277, 'name': 'pandy', 'id': {'platform': 'steam', 'id': '76561198863752065'}, 'rank': {'id': 'grand-champion-3', 'tier': 21, 'division': 2, 'name': 'Grand Champion III Division 2'}, 'car_id': 23, 'car_name': 'Octane', 'camera': {'fov': 110, 'height': 110, 'pitch': -4, 'distance': 290, 'stiffness': 0.7, 'swivel_speed': 7, 'transition_speed': 1.8}, 'steering_sensitivity': 1.5, 'stats': {'core': {'shots': 3, 'shots_against': 11, 'goals': 0, 'goals_against': 2, 'saves': 2, 'assists': 1, 'score': 262, 'mvp': False, 'shooting_percentage': 0}, 'boost': {'bpm': 425, 'bcpm': 434.30145, 'avg_amount': 47.83, 'amount_collected': 2577, 'amount_stolen': 196, 'amount_collected_big': 1881, 'amount_stolen_big': 100, 'amount_collected_small': 696, 'amount_stolen_small': 96, 'count_collected_big': 23, 'count_stolen_big': 1, 'count_collected_small': 56, 'count_stolen_small': 8, 'amount_overfill': 293, 'amount_overfill_stolen': 0, 'amount_used_while_supersonic': 265, 'time_zero_boost': 40.42, 'percent_zero_boost': 11.353294, 'time_full_boost': 36.21, 'percent_full_boost': 10.170777, 'time_boost_0_25': 117.32, 'time_boost_25_50': 98.42, 'time_boost_50_75': 53.19, 'time_boost_75_100': 78.51, 'percent_boost_0_25': 33.76698, 'percent_boost_25_50': 28.327192, 'percent_boost_50_75': 15.309118, 'percent_boost_75_100': 22.596706}, 'movement': {'avg_speed': 1516, 'total_distance': 520925, 'time_supersonic_speed': 55.23, 'time_boost_speed': 130.56, 'time_slow_speed': 174.51, 'time_ground': 198.46, 'time_low_air': 143.3, 'time_high_air': 18.53, 'time_powerslide': 6.51, 'count_powerslide': 60, 'avg_powerslide_duration': 0.11, 'avg_speed_percentage': 65.91304, 'percent_slow_speed': 48.434635, 'percent_boost_speed': 36.23647, 'percent_supersonic_speed': 15.328892, 'percent_ground': 55.083405, 'percent_low_air': 39.773514, 'percent_high_air': 5.1430793}, 'positioning': {'avg_distance_to_ball': 2535, 'avg_distance_to_ball_possession': 2394, 'avg_distance_to_ball_no_possession': 2573, 'avg_distance_to_mates': 3605, 'time_defensive_third': 213.49, 'time_neutral_third': 98.73, 'time_offensive_third': 48.08, 'time_defensive_half': 268.7, 'time_offensive_half': 91.6, 'time_behind_ball': 230.58, 'time_infront_ball': 129.72, 'time_most_back': 117.3, 'time_most_forward': 116.1, 'goals_against_while_last_defender': 1, 'time_closest_to_ball': 134.2, 'time_farthest_from_ball': 107.8, 'percent_defensive_third': 59.253395, 'percent_offensive_third': 13.344435, 'percent_neutral_third': 27.402163, 'percent_defensive_half': 74.576744, 'percent_offensive_half': 25.423258, 'percent_behind_ball': 63.99667, 'percent_infront_ball': 36.00333, 'percent_most_back': 32.94759, 'percent_most_forward': 32.610527, 'percent_closest_to_ball': 37.69451, 'percent_farthest_from_ball': 30.2792}, 'demo': {'inflicted': 0, 'taken': 2}}}]",156.19,243.3,6,11,1,2,5,1,905,16.666666,1187,1230.9421,154.91,7304,1163,5164,788,2140,375,67,9,187,37,1401,40,767,78.729996,120.729996,304.80002,274.28998,207.38,276.22,1545661,146.67,408.15997,531.51,602.35004,417.72998,66.24,23.94,215,626.9,311.44,148.0,788.49,297.84,717.63,368.7,3,5,orange,"[{'start_time': 0, 'end_time': 368.09277, 'name': 'Bramble', 'id': {'platform': 'steam', 'id': '76561198966769568'}, 'mvp': True, 'rank': {'id': 'grand-champion-3', 'tier': 21, 'division': 1, 'name': 'Grand Champion III Division 1'}, 'car_id': 4284, 'car_name': 'Fennec', 'camera': {'fov': 110, 'height': 110, 'pitch': -5, 'distance': 260, 'stiffness': 0.5, 'swivel_speed': 4, 'transition_speed': 1}, 'steering_sensitivity': 1.65, 'stats': {'core': {'shots': 5, 'shots_against': 6, 'goals': 1, 'goals_against': 1, 'saves': 1, 'assists': 1, 'score': 413, 'mvp': True, 'shooting_percentage': 20}, 'boost': {'bpm': 449, 'bcpm': 452.83975, 'avg_amount': 44.25, 'amount_collected': 2687, 'amount_stolen': 696, 'amount_collected_big': 1646, 'amount_stolen_big': 200, 'amount_collected_small': 1041, 'amount_stolen_small': 496, 'count_collected_big': 19, 'count_stolen_big': 2, 'count_collected_small': 82, 'count_stolen_small': 34, 'amount_overfill': 275, 'amount_overfill_stolen': 0, 'amount_used_while_supersonic': 411, 'time_zero_boost': 73.44, 'percent_zero_boost': 20.628056, 'time_full_boost': 42.17, 'percent_full_boost': 11.844841, 'time_boost_0_25': 155.99, 'time_boost_25_50': 86.46, 'time_boost_50_75': 41.81, 'time_boost_75_100': 76.7, 'percent_boost_0_25': 43.215313, 'percent_boost_25_50': 23.952791, 'percent_boost_50_75': 11.583, 'percent_boost_75_100': 21.24889}, 'movement': {'avg_speed': 1614, 'total_distance': 564027, 'time_supersonic_speed': 71.07, 'time_boost_speed': 151.12, 'time_slow_speed': 144.06, 'time_ground': 191.24, 'time_low_air': 154.37, 'time_high_air': 20.64, 'time_powerslide': 6.35, 'count_powerslide': 61, 'avg_powerslide_duration': 0.1, 'avg_speed_percentage': 70.17391, 'percent_slow_speed': 39.33379, 'percent_boost_speed': 41.261433, 'percent_supersonic_speed': 19.404778, 'percent_ground': 52.2157, 'percent_low_air': 42.148804, 'percent_high_air': 5.6354947}, 'positioning': {'avg_distance_to_ball': 2798, 'avg_distance_to_ball_possession': 2604, 'avg_distance_to_ball_no_possession': 3040, 'avg_distance_to_mates': 3559, 'time_defensive_third': 126.55, 'time_neutral_third': 122.89, 'time_offensive_third': 116.81, 'time_defensive_half': 189.79, 'time_offensive_half': 176.46, 'time_behind_ball': 276.86, 'time_infront_ball': 89.39, 'time_most_back': 120.5, 'time_most_forward': 121.5, 'time_closest_to_ball': 115.6, 'time_farthest_from_ball': 127.8, 'percent_defensive_third': 34.552902, 'percent_offensive_third': 31.893515, 'percent_neutral_third': 33.553585, 'percent_defensive_half': 51.819794, 'percent_offensive_half': 48.180206, 'percent_behind_ball': 75.59317, 'percent_infront_ball': 24.406826, 'percent_most_back': 33.846413, 'percent_most_forward': 34.127296, 'percent_closest_to_ball': 32.470085, 'percent_farthest_from_ball': 35.896862}, 'demo': {'inflicted': 2, 'taken': 0}}}, {'start_time': 0, 'end_time': 368.09277, 'name': 'Klexic', 'id': {'platform': 'steam', 'id': '76561198153422970'}, 'rank': {'id': 'grand-champion-2', 'tier': 20, 'division': 4, 'name': 'Grand Champion II Division 4'}, 'car_id': 4284, 'car_name': 'Fennec', 'camera': {'fov': 110, 'height': 100, 'pitch': -3, 'distance': 270, 'stiffness': 0.35, 'swivel_speed': 7.3, 'transition_speed': 1.6}, 'steering_sensitivity': 1.14, 'stats': {'core': {'shots': 3, 'shots_against': 6, 'goals': 0, 'goals_against': 1, 'saves': 2, 'assists': 1, 'score': 355, 'mvp': False, 'shooting_percentage': 0}, 'boost': {'bpm': 376, 'bcpm': 358.2945, 'avg_amount': 46.09, 'amount_collected': 2126, 'amount_stolen': 866, 'amount_collected_big': 1326, 'amount_stolen_big': 607, 'amount_collected_small': 800, 'amount_stolen_small': 259, 'count_collected_big': 15, 'count_stolen_big': 7, 'count_collected_small': 65, 'count_stolen_small': 24, 'amount_overfill': 196, 'amount_overfill_stolen': 110, 'amount_used_while_supersonic': 558, 'time_zero_boost': 50.52, 'percent_zero_boost': 14.190214, 'time_full_boost': 27.85, 'percent_full_boost': 7.8225946, 'time_boost_0_25': 137.68, 'time_boost_25_50': 83.24, 'time_boost_50_75': 54.28, 'time_boost_75_100': 74.9, 'percent_boost_0_25': 39.32591, 'percent_boost_25_50': 23.776066, 'percent_boost_50_75': 15.504143, 'percent_boost_75_100': 21.393888}, 'movement': {'avg_speed': 1577, 'total_distance': 545303, 'time_supersonic_speed': 79.19, 'time_boost_speed': 115.72, 'time_slow_speed': 165.82, 'time_ground': 194.16, 'time_low_air': 148.07, 'time_high_air': 18.5, 'time_powerslide': 5.54, 'count_powerslide': 45, 'avg_powerslide_duration': 0.12, 'avg_speed_percentage': 68.565216, 'percent_slow_speed': 45.967896, 'percent_boost_speed': 32.079395, 'percent_supersonic_speed': 21.952707, 'percent_ground': 53.82419, 'percent_low_air': 41.04732, 'percent_high_air': 5.1284895}, 'positioning': {'avg_distance_to_ball': 2672, 'avg_distance_to_ball_possession': 2363, 'avg_distance_to_ball_no_possession': 3027, 'avg_distance_to_mates': 3492, 'time_defensive_third': 114.26, 'time_neutral_third': 128.73, 'time_offensive_third': 117.74, 'time_defensive_half': 174.39, 'time_offensive_half': 186.34, 'time_behind_ball': 266.4, 'time_infront_ball': 94.33, 'time_most_back': 104, 'time_most_forward': 124.2, 'time_closest_to_ball': 126.2, 'time_farthest_from_ball': 120.8, 'percent_defensive_third': 31.674662, 'percent_offensive_third': 32.639374, 'percent_neutral_third': 35.68597, 'percent_defensive_half': 48.34364, 'percent_offensive_half': 51.656364, 'percent_behind_ball': 73.85025, 'percent_infront_ball': 26.149754, 'percent_most_back': 29.211843, 'percent_most_forward': 34.88568, 'percent_closest_to_ball': 35.44745, 'percent_farthest_from_ball': 33.93068}, 'demo': {'inflicted': 2, 'taken': 2}}}, {'start_time': 0, 'end_time': 368.09277, 'name': 'hunter', 'id': {'platform': 'steam', 'id': '76561198118299198'}, 'rank': {'id': 'grand-champion-3', 'tier': 21, 'division': 4, 'name': 'Grand Champion III Division 4'}, 'car_id': 4284, 'car_name': 'Fennec', 'camera': {'fov': 110, 'height': 100, 'pitch': -3, 'distance': 270, 'stiffness': 0.35, 'swivel_speed': 10, 'transition_speed': 1.3}, 'steering_sensitivity': 1.3, 'stats': {'core': {'shots': 3, 'shots_against': 6, 'goals': 1, 'goals_against': 1, 'saves': 1, 'assists': 0, 'score': 278, 'mvp': False, 'shooting_percentage': 33.333332}, 'boost': {'bpm': 415, 'bcpm': 413.7408, 'avg_amount': 49.65, 'amount_collected': 2455, 'amount_stolen': 468, 'amount_collected_big': 1809, 'amount_stolen_big': 180, 'amount_collected_small': 646, 'amount_stolen_small': 288, 'count_collected_big': 22, 'count_stolen_big': 2, 'count_collected_small': 59, 'count_stolen_small': 27, 'amount_overfill': 407, 'amount_overfill_stolen': 29, 'amount_used_while_supersonic': 205, 'time_zero_boost': 54.39, 'percent_zero_boost': 15.277232, 'time_full_boost': 15.62, 'percent_full_boost': 4.387394, 'time_boost_0_25': 137.71, 'time_boost_25_50': 80.21, 'time_boost_50_75': 51.35, 'time_boost_75_100': 76.52, 'percent_boost_0_25': 39.824753, 'percent_boost_25_50': 23.19616, 'percent_boost_50_75': 14.850053, 'percent_boost_75_100': 22.129036}, 'movement': {'avg_speed': 1611, 'total_distance': 561355, 'time_supersonic_speed': 67.16, 'time_boost_speed': 164.18, 'time_slow_speed': 132.78, 'time_ground': 164.34, 'time_low_air': 153.23, 'time_high_air': 46.55, 'time_powerslide': 5.98, 'count_powerslide': 61, 'avg_powerslide_duration': 0.1, 'avg_speed_percentage': 70.04348, 'percent_slow_speed': 36.466, 'percent_boost_speed': 45.08953, 'percent_supersonic_speed': 18.444471, 'percent_ground': 45.133472, 'percent_low_air': 42.082283, 'percent_high_air': 12.784247}, 'positioning': {'avg_distance_to_ball': 2831, 'avg_distance_to_ball_possession': 2685, 'avg_distance_to_ball_no_possession': 2924, 'avg_distance_to_mates': 3441, 'time_defensive_third': 127.17, 'time_neutral_third': 130.84, 'time_offensive_third': 106.1, 'time_defensive_half': 186.54, 'time_offensive_half': 177.57, 'time_behind_ball': 284.27, 'time_infront_ball': 79.85, 'time_most_back': 135.4, 'time_most_forward': 105.3, 'goals_against_while_last_defender': 1, 'time_closest_to_ball': 111.1, 'time_farthest_from_ball': 112.4, 'percent_defensive_third': 34.926258, 'percent_offensive_third': 29.139547, 'percent_neutral_third': 35.934196, 'percent_defensive_half': 51.231773, 'percent_offensive_half': 48.76823, 'percent_behind_ball': 78.07041, 'percent_infront_ball': 21.929585, 'percent_most_back': 38.03157, 'percent_most_forward': 29.57699, 'percent_closest_to_ball': 31.206114, 'percent_farthest_from_ball': 31.57126}, 'demo': {'inflicted': 1, 'taken': 1}}}]",168.41,109.59,11,6,2,1,4,2,1046,18.181818,1240,1224.8751,139.98999,7268,2030,4781,987,2487,1043,56,11,206,85,878,139,1174,178.35,85.64,431.38,249.91,147.44,228.12,1670685,217.42001,431.02,442.66,549.74,455.66998,85.69,17.869999,167,367.97998,382.46,340.65,550.72,540.37,827.53,263.57,5,3
