id,link,created,status,rocket_league_id,match_guid,title,map_code,match_type,team_size,playlist_id,duration,overtime,season,date,date_has_timezone,visibility,playlist_name,map_name,uploader.steam_id,uploader.name,uploader.profile_url,uploader.avatar,max_rank.id,max_rank.tier,max_rank.division,max_rank.name,blue.color,blue.players,blue.stats.ball.possession_time,blue.stats.ball.time_in_side,blue.stats.core.shots,blue.stats.core.shots_against,blue.stats.core.goals,blue.stats.core.goals_against,blue.stats.core.saves,blue.stats.core.assists,blue.stats.core.score,blue.stats.core.shooting_percentage,blue.stats.boost.bpm,blue.stats.boost.bcpm,blue.stats.boost.avg_amount,blue.stats.boost.amount_collected,blue.stats.boost.amount_stolen,blue.stats.boost.amount_collected_big,blue.stats.boost.amount_stolen_big,blue.stats.boost.amount_collected_small,blue.stats.boost.amount_stolen_small,blue.stats.boost.count_collected_big,blue.stats.boost.count_stolen_big,blue.stats.boost.count_collected_small,blue.stats.boost.count_stolen_small,blue.stats.boost.amount_overfill,blue.stats.boost.amount_overfill_stolen,blue.stats.boost.amount_used_while_supersonic,blue.stats.boost.time_zero_boost,blue.stats.boost.time_full_boost,blue.stats.boost.time_boost_0_25,blue.stats.boost.time_boost_25_50,blue.stats.boost.time_boost_50_75,blue.stats.boost.time_boost_75_100,blue.stats.movement.total_distance,blue.stats.movement.time_supersonic_speed,blue.stats.movement.time_boost_speed,blue.stats.movement.time_slow_speed,blue.stats.movement.time_ground,blue.stats.movement.time_low_air,blue.stats.movement.time_high_air,blue.stats.movement.time_powerslide,blue.stats.movement.count_powerslide,blue.stats.positioning.time_defensive_third,blue.stats.positioning.time_neutral_third,blue.stats.positioning.time_offensive_third,blue.stats.positioning.time_defensive_half,blue.stats.positioning.time_offensive_half,blue.stats.positioning.time_behind_ball,blue.stats.positioning.time_infront_ball,blue.stats.demo.inflicted,blue.stats.demo.taken,orange.color,orange.players,orange.stats.ball.possession_time,orange.stats.ball.time_in_side,orange.stats.core.shots,orange.stats.core.shots_against,orange.stats.core.goals,orange.stats.core.goals_against,orange.stats.core.saves,orange.stats.core.assists,orange.stats.core.score,orange.stats.core.shooting_percentage,orange.stats.boost.bpm,orange.stats.boost.bcpm,orange.stats.boost.avg_amount,orange.stats.boost.amount_collected,orange.stats.boost.amount_stolen,orange.stats.boost.amount_collected_big,orange.stats.boost.amount_stolen_big,orange.stats.boost.amount_collected_small,orange.stats.boost.amount_stolen_small,orange.stats.boost.count_collected_big,orange.stats.boost.count_stolen_big,orange.stats.boost.count_collected_small,orange.stats.boost.count_stolen_small,orange.stats.boost.amount_overfill,orange.stats.boost.amount_overfill_stolen,orange.stats.boost.amount_used_while_supersonic,orange.stats.boost.time_zero_boost,orange.stats.boost.time_full_boost,orange.stats.boost.time_boost_0_25,orange.stats.boost.time_boost_25_50,orange.stats.boost.time_boost_50_75,orange.stats.boost.time_boost_75_100,orange.stats.movement.total_distance,orange.stats.movement.time_supersonic_speed,orange.stats.movement.time_boost_speed,orange.stats.movement.time_slow_speed,orange.stats.movement.time_ground,orange.stats.movement.time_low_air,orange.stats.movement.time_high_air,orange.stats.movement.time_powerslide,orange.stats.movement.count_powerslide,orange.stats.positioning.time_defensive_third,orange.stats.positioning.time_neutral_third,orange.stats.positioning.time_offensive_third,orange.stats.positioning.time_defensive_half,orange.stats.positioning.time_offensive_half,orange.stats.positioning.time_behind_ball,orange.stats.positioning.time_infront_ball,orange.stats.demo.inflicted,orange.stats.demo.taken,min_rank.id,min_rank.tier,min_rank.division,min_rank.name,overtime_seconds
b329af57-c0db-4d52-afa0-06e7aa197b5f,https://ballchasing.com/api/replays/b329af57-c0db-4d52-afa0-06e7aa197b5f,2018-03-26T23:10:16.054399Z,ok,6379286C4844BEBA2748DBA2B9CB6315,85B57E0811E7DCF5E1473FBC97E7C31F,what ?,park_night_p,Online,2,ranked-doubles,352,False,6,2017-12-09T15:34:34Z,False,public,Ranked Doubles,Beckwith Park (Midnight),76561198141161044,Can't Fly,https://steamcommunity.com/id/cantflyrl/,https://avatars.steamstatic.com/2a09d25aaea9a01149b16d1c9b6ae7c066a417ff.jpg,diamond-2,14.0,4.0,Diamond II Division 4,blue,"[{'start_time': 0, 'end_time': 352.40842, 'name': 'Kroken', 'id': {'platform': 'steam', 'id': '76561198167729280'}, 'car_id': 23, 'car_name': 'Octane', 'camera': {'fov': 110, 'height': 140, 'pitch': -7, 'distance': 280, 'stiffness': 0.3, 'swivel_speed': 2.5, 'transition_speed': 1}, 'steering_sensitivity': 1, 'stats': {'core': {'shots': 5, 'shots_against': 9, 'goals': 1, 'goals_against': 3, 'saves': 0, 'assists': 1, 'score': 540, 'mvp': False, 'shooting_percentage': 20}, 'boost': {'bpm': 348, 'bcpm': 367.5666, 'avg_amount': 53.78, 'amount_collected': 2049, 'amount_stolen': 388, 'amount_collected_big': 1658, 'amount_stolen_big': 270, 'amount_collected_small': 391, 'amount_stolen_small': 118, 'count_collected_big': 20, 'count_stolen_big': 3, 'count_collected_small': 34, 'count_stolen_small': 10, 'amount_overfill': 318, 'amount_overfill_stolen': 0, 'amount_used_while_supersonic': 358, 'time_zero_boost': 53.41, 'percent_zero_boost': 15.968547, 'time_full_boost': 31.7, 'percent_full_boost': 9.477681, 'time_boost_0_25': 81.21, 'time_boost_25_50': 77.9, 'time_boost_50_75': 85.08, 'time_boost_75_100': 89.87, 'percent_boost_0_25': 24.310005, 'percent_boost_25_50': 23.319164, 'percent_boost_50_75': 25.46848, 'percent_boost_75_100': 26.902353}, 'movement': {'avg_speed': 1400, 'total_distance': 461386, 'time_supersonic_speed': 22.35, 'time_boost_speed': 152.27, 'time_slow_speed': 177.23, 'time_ground': 208.74, 'time_low_air': 128.45, 'time_high_air': 14.67, 'time_powerslide': 3.33, 'count_powerslide': 16, 'avg_powerslide_duration': 0.21, 'avg_speed_percentage': 60.869564, 'percent_slow_speed': 50.370895, 'percent_boost_speed': 43.276962, 'percent_supersonic_speed': 6.3521385, 'percent_ground': 59.32473, 'percent_low_air': 36.505997, 'percent_high_air': 4.1692715}, 'positioning': {'avg_distance_to_ball': 2276, 'avg_distance_to_ball_possession': 2153, 'avg_distance_to_ball_no_possession': 2441, 'avg_distance_to_mates': 3135, 'time_defensive_third': 123.81, 'time_neutral_third': 122.03, 'time_offensive_third': 106.01, 'time_defensive_half': 189.24, 'time_offensive_half': 162.62, 'time_behind_ball': 228.51, 'time_infront_ball': 123.35, 'time_most_back': 120.1, 'time_most_forward': 227.7, 'goals_against_while_last_defender': 2, 'time_closest_to_ball': 195.4, 'time_farthest_from_ball': 152.3, 'percent_defensive_third': 35.18829, 'percent_offensive_third': 30.129316, 'percent_neutral_third': 34.682392, 'percent_defensive_half': 53.782757, 'percent_offensive_half': 46.217247, 'percent_behind_ball': 64.94344, 'percent_infront_ball': 35.056557, 'percent_most_back': 35.907555, 'percent_most_forward': 68.07786, 'percent_closest_to_ball': 58.420784, 'percent_farthest_from_ball': 45.534725}, 'demo': {'inflicted': 0, 'taken': 0}}}, {'start_time': 0, 'end_time': 352.40842, 'name': 'Tonakh', 'id': {'platform': 'steam', 'id': '76561198029879987'}, 'car_id': 23, 'car_name': 'Octane', 'camera': {'fov': 100, 'height': 100, 'pitch': -3, 'distance': 250, 'stiffness': 0.3, 'swivel_speed': 1.4, 'transition_speed': 1}, 'steering_sensitivity': 1, 'stats': {'core': {'shots': 2, 'shots_against': 9, 'goals': 1, 'goals_against': 3, 'saves': 2, 'assists': 0, 'score': 470, 'mvp': False, 'shooting_percentage': 50}, 'boost': {'bpm': 303, 'bcpm': 321.4638, 'avg_amount': 52.94, 'amount_collected': 1792, 'amount_stolen': 244, 'amount_collected_big': 1381, 'amount_stolen_big': 80, 'amount_collected_small': 411, 'amount_stolen_small': 164, 'count_collected_big': 17, 'count_stolen_big': 1, 'count_collected_small': 36, 'count_stolen_small': 14, 'amount_overfill': 287, 'amount_overfill_stolen': 22, 'amount_used_while_supersonic': 250, 'time_zero_boost': 37.22, 'percent_zero_boost': 11.128054, 'time_full_boost': 25.85, 'percent_full_boost': 7.7286453, 'time_boost_0_25': 84.11, 'time_boost_25_50': 83.96, 'time_boost_50_75': 86.05, 'time_boost_75_100': 86.6, 'percent_boost_0_25': 24.685959, 'percent_boost_25_50': 24.641935, 'percent_boost_50_75': 25.255342, 'percent_boost_75_100': 25.416765}, 'movement': {'avg_speed': 1413, 'total_distance': 462708, 'time_supersonic_speed': 36.12, 'time_boost_speed': 134.3, 'time_slow_speed': 181.41, 'time_ground': 220.3, 'time_low_air': 122.35, 'time_high_air': 9.18, 'time_powerslide': 5.8, 'count_powerslide': 35, 'avg_powerslide_duration': 0.17, 'avg_speed_percentage': 61.434784, 'percent_slow_speed': 51.561832, 'percent_boost_speed': 38.17184, 'percent_supersonic_speed': 10.266321, 'percent_ground': 62.61547, 'percent_low_air': 34.77532, 'percent_high_air': 2.6092148}, 'positioning': {'avg_distance_to_ball': 2513, 'avg_distance_to_ball_possession': 2588, 'avg_distance_to_ball_no_possession': 2455, 'avg_distance_to_mates': 3135, 'time_defensive_third': 160.4, 'time_neutral_third': 105.66, 'time_offensive_third': 85.76, 'time_defensive_half': 204.43, 'time_offensive_half': 147.22, 'time_behind_ball': 280.72, 'time_infront_ball': 71.11, 'time_most_back': 227.2, 'time_most_forward': 116.1, 'goals_against_while_last_defender': 1, 'time_closest_to_ball': 147.1, 'time_farthest_from_ball': 196.3, 'percent_defensive_third': 45.59149, 'percent_offensive_third': 24.3761, 'percent_neutral_third': 30.032402, 'percent_defensive_half': 58.13451, 'percent_offensive_half': 41.865494, 'percent_behind_ball': 79.78853, 'percent_infront_ball': 20.211464, 'percent_most_back': 67.92837, 'percent_most_forward': 34.71163, 'percent_closest_to_ball': 43.98003, 'percent_farthest_from_ball': 58.68987}, 'demo': {'inflicted': 0, 'taken': 0}}}]",148.29,127.46,7,9,2,3,2,1,1010,28.571428,651,689.0304,106.72,3841,632,3039,350,802,282,37,4,70,24,605,22,608,90.630005,57.550003,165.32,161.86,171.13,176.47,924094,58.47,286.57,358.64,429.04,250.79999,23.85,9.13,51,284.21,227.69,191.77,393.66998,309.84,509.22998,194.45999,0,0,orange,"[{'start_time': 0, 'end_time': 352.40842, 'name': 'Gunner1001', 'id': {'platform': 'steam', 'id': '76561198006522838'}, 'mvp': True, 'car_id': 30, 'car_name': 'Merc', 'camera': {'fov': 90, 'height': 100, 'pitch': -3, 'distance': 260, 'stiffness': 0.3, 'swivel_speed': 2.5, 'transition_speed': 1}, 'steering_sensitivity': 1, 'stats': {'core': {'shots': 6, 'shots_against': 7, 'goals': 2, 'goals_against': 2, 'saves': 2, 'assists': 0, 'score': 730, 'mvp': True, 'shooting_percentage': 33.333332}, 'boost': {'bpm': 471, 'bcpm': 411.8755, 'avg_amount': 47.08, 'amount_collected': 2296, 'amount_stolen': 275, 'amount_collected_big': 1860, 'amount_stolen_big': 176, 'amount_collected_small': 436, 'amount_stolen_small': 99, 'count_collected_big': 20, 'count_stolen_big': 2, 'count_collected_small': 40, 'count_stolen_small': 10, 'amount_overfill': 146, 'amount_overfill_stolen': 23, 'amount_used_while_supersonic': 421, 'time_zero_boost': 79.49, 'percent_zero_boost': 23.765959, 'time_full_boost': 26.57, 'percent_full_boost': 7.943911, 'time_boost_0_25': 106.41, 'time_boost_25_50': 84.2, 'time_boost_50_75': 39.63, 'time_boost_75_100': 81.22, 'percent_boost_0_25': 34.164898, 'percent_boost_25_50': 27.033968, 'percent_boost_50_75': 12.723945, 'percent_boost_75_100': 26.077183}, 'movement': {'avg_speed': 1526, 'total_distance': 501920, 'time_supersonic_speed': 43.01, 'time_boost_speed': 155.16, 'time_slow_speed': 152.9, 'time_ground': 201.27, 'time_low_air': 140.24, 'time_high_air': 9.55, 'time_powerslide': 6.77, 'count_powerslide': 40, 'avg_powerslide_duration': 0.17, 'avg_speed_percentage': 66.347824, 'percent_slow_speed': 43.552563, 'percent_boost_speed': 44.196312, 'percent_supersonic_speed': 12.251118, 'percent_ground': 57.33208, 'percent_low_air': 39.94759, 'percent_high_air': 2.7203326}, 'positioning': {'avg_distance_to_ball': 2242, 'avg_distance_to_ball_possession': 1811, 'avg_distance_to_ball_no_possession': 2620, 'avg_distance_to_mates': 3377, 'time_defensive_third': 178.17, 'time_neutral_third': 103.93, 'time_offensive_third': 68.97, 'time_defensive_half': 236.05, 'time_offensive_half': 114.73, 'time_behind_ball': 226.11, 'time_infront_ball': 124.95, 'time_most_back': 148.4, 'time_most_forward': 190.5, 'goals_against_while_last_defender': 1, 'time_closest_to_ball': 193.9, 'time_farthest_from_ball': 145, 'percent_defensive_third': 50.75056, 'percent_offensive_third': 19.645655, 'percent_neutral_third': 29.603783, 'percent_defensive_half': 67.29289, 'percent_offensive_half': 32.70711, 'percent_behind_ball': 64.40779, 'percent_infront_ball': 35.592205, 'percent_most_back': 44.3687, 'percent_most_forward': 56.95578, 'percent_closest_to_ball': 57.972313, 'percent_farthest_from_ball': 43.35217}, 'demo': {'inflicted': 0, 'taken': 0}}}, {'start_time': 0, 'end_time': 352.40842, 'name': ""Can't Fly"", 'id': {'platform': 'steam', 'id': '76561198141161044'}, 'car_id': 403, 'car_name': 'Dominus', 'camera': {'fov': 110, 'height': 110, 'pitch': -3, 'distance': 280, 'stiffness': 0.4, 'swivel_speed': 7, 'transition_speed': 1}, 'steering_sensitivity': 1, 'stats': {'core': {'shots': 3, 'shots_against': 7, 'goals': 1, 'goals_against': 2, 'saves': 1, 'assists': 1, 'score': 490, 'mvp': False, 'shooting_percentage': 33.333332}, 'boost': {'bpm': 407, 'bcpm': 428.55862, 'avg_amount': 54.18, 'amount_collected': 2389, 'amount_stolen': 418, 'amount_collected_big': 1840, 'amount_stolen_big': 340, 'amount_collected_small': 549, 'amount_stolen_small': 78, 'count_collected_big': 24, 'count_stolen_big': 4, 'count_collected_small': 50, 'count_stolen_small': 7, 'amount_overfill': 524, 'amount_overfill_stolen': 59, 'amount_used_while_supersonic': 227, 'time_zero_boost': 42.49, 'percent_zero_boost': 12.70368, 'time_full_boost': 25.65, 'percent_full_boost': 7.668849, 'time_boost_0_25': 93.9, 'time_boost_25_50': 71.61, 'time_boost_50_75': 90.34, 'time_boost_75_100': 87.35, 'percent_boost_0_25': 27.360138, 'percent_boost_25_50': 20.865383, 'percent_boost_50_75': 26.322844, 'percent_boost_75_100': 25.451632}, 'movement': {'avg_speed': 1514, 'total_distance': 498780, 'time_supersonic_speed': 49.53, 'time_boost_speed': 140.54, 'time_slow_speed': 161.83, 'time_ground': 215.63, 'time_low_air': 127.99, 'time_high_air': 8.27, 'time_powerslide': 12.02, 'count_powerslide': 90, 'avg_powerslide_duration': 0.13, 'avg_speed_percentage': 65.82609, 'percent_slow_speed': 45.987495, 'percent_boost_speed': 39.93748, 'percent_supersonic_speed': 14.075022, 'percent_ground': 61.277676, 'percent_low_air': 36.37216, 'percent_high_air': 2.3501666}, 'positioning': {'avg_distance_to_ball': 2818, 'avg_distance_to_ball_possession': 3015, 'avg_distance_to_ball_no_possession': 2660, 'avg_distance_to_mates': 3377, 'time_defensive_third': 207.72, 'time_neutral_third': 90.12, 'time_offensive_third': 54.06, 'time_defensive_half': 260.89, 'time_offensive_half': 91, 'time_behind_ball': 247.18, 'time_infront_ball': 104.72, 'time_most_back': 191.1, 'time_most_forward': 151.9, 'goals_against_while_last_defender': 1, 'time_closest_to_ball': 149.4, 'time_farthest_from_ball': 193.6, 'percent_defensive_third': 59.028133, 'percent_offensive_third': 15.362319, 'percent_neutral_third': 25.609549, 'percent_defensive_half': 74.13965, 'percent_offensive_half': 25.860353, 'percent_behind_ball': 70.24155, 'percent_infront_ball': 29.758455, 'percent_most_back': 57.13517, 'percent_most_forward': 45.41513, 'percent_closest_to_ball': 44.66768, 'percent_farthest_from_ball': 57.88262}, 'demo': {'inflicted': 0, 'taken': 0}}}]",122.49,195.35,9,7,3,2,3,1,1220,33.333332,878,840.4341,101.26,4685,693,3700,516,985,177,44,6,90,17,670,82,648,121.979996,52.22,200.31,155.81,129.97,168.57,1000700,92.53999,295.7,314.72998,416.90002,268.23,17.82,18.79,130,385.89,194.05,123.03,496.94,205.73001,473.28998,229.67,0,0,platinum-2,11.0,3.0,Platinum II Division 3,0.0
